,frac_datapoints_explored,Metrics.ACCURACY_at_datavalues,axis
RandomEvaluator(),0.442,0.7300000190734863,0.42043531631410147
RandomEvaluator(),0.443,0.7279999852180481,0.422017482474515
RandomEvaluator(),0.444,0.7319999933242798,0.4227604544500248
RandomEvaluator(),0.445,0.7319999933242798,0.4229351493736437
RandomEvaluator(),0.446,0.7319999933242798,0.4231507455502498
RandomEvaluator(),0.447,0.7319999933242798,0.4232423942072825
RandomEvaluator(),0.448,0.734000027179718,0.42446098299143337
RandomEvaluator(),0.449,0.7419999837875366,0.42665317473545056
RandomEvaluator(),0.45,0.7419999837875366,0.42705866760613764
RandomEvaluator(),0.451,0.7400000095367432,0.42726507265037283
RandomEvaluator(),0.452,0.7400000095367432,0.42811423940695587
RandomEvaluator(),0.453,0.7440000176429749,0.4281200609489073
RandomEvaluator(),0.454,0.7480000257492065,0.42945966781946854
RandomEvaluator(),0.455,0.7480000257492065,0.4298986253710228
RandomEvaluator(),0.456,0.7480000257492065,0.43031910358890274
RandomEvaluator(),0.457,0.7480000257492065,0.4305647670789197
RandomEvaluator(),0.458,0.75,0.43060368806896054
RandomEvaluator(),0.459,0.7480000257492065,0.4312305673106797
RandomEvaluator(),0.46,0.75,0.43396454049680355
RandomEvaluator(),0.461,0.7480000257492065,0.43474171732050676
RandomEvaluator(),0.462,0.7459999918937683,0.43528527819031815
RandomEvaluator(),0.463,0.7540000081062317,0.4357619063119853
RandomEvaluator(),0.464,0.7540000081062317,0.4368459994332824
RandomEvaluator(),0.465,0.75,0.43689183936417436
RandomEvaluator(),0.466,0.7480000257492065,0.437562033214553
RandomEvaluator(),0.467,0.7480000257492065,0.43877651211095964
RandomEvaluator(),0.468,0.7519999742507935,0.4391781926705775
RandomEvaluator(),0.469,0.7559999823570251,0.4395511407751956
RandomEvaluator(),0.47,0.7559999823570251,0.44155498970220064
RandomEvaluator(),0.471,0.7540000081062317,0.4419055753531304
RandomEvaluator(),0.472,0.7599999904632568,0.4432506088506095
RandomEvaluator(),0.473,0.7540000081062317,0.4451544919100138
RandomEvaluator(),0.474,0.7580000162124634,0.4456757689406214
RandomEvaluator(),0.475,0.7620000243186951,0.4499695634821141
RandomEvaluator(),0.476,0.7639999985694885,0.4500543931222577
RandomEvaluator(),0.477,0.7639999985694885,0.451390718207718
RandomEvaluator(),0.478,0.7680000066757202,0.45292066866952385
RandomEvaluator(),0.479,0.7680000066757202,0.45472846032464287
RandomEvaluator(),0.48,0.7680000066757202,0.4550793685932236
RandomEvaluator(),0.481,0.7680000066757202,0.45587533574032996
RandomEvaluator(),0.482,0.7680000066757202,0.4559945340254977
RandomEvaluator(),0.483,0.7720000147819519,0.45679249548278056
RandomEvaluator(),0.484,0.7720000147819519,0.45702352014166475
RandomEvaluator(),0.485,0.7699999809265137,0.457321584540865
RandomEvaluator(),0.486,0.765999972820282,0.4580772440280235
RandomEvaluator(),0.487,0.7639999985694885,0.4592193588304989
RandomEvaluator(),0.488,0.7599999904632568,0.4603465922117709
RandomEvaluator(),0.489,0.7639999985694885,0.4603504901407867
RandomEvaluator(),0.49,0.7639999985694885,0.46431133554856907
RandomEvaluator(),0.491,0.7580000162124634,0.4665305330924998
RandomEvaluator(),0.492,0.7559999823570251,0.4666435856384878
RandomEvaluator(),0.493,0.7559999823570251,0.4673173174701601
RandomEvaluator(),0.494,0.7559999823570251,0.4683713415296928
RandomEvaluator(),0.495,0.7540000081062317,0.469304219958176
RandomEvaluator(),0.496,0.7540000081062317,0.4694249226295034
RandomEvaluator(),0.497,0.7559999823570251,0.4704092106705882
RandomEvaluator(),0.498,0.7540000081062317,0.47048520373290675
RandomEvaluator(),0.499,0.7620000243186951,0.4728605078859478
RandomEvaluator(),0.5,0.7559999823570251,0.473226191851442
RandomEvaluator(),0.501,0.7620000243186951,0.47416256285321573
RandomEvaluator(),0.502,0.7639999985694885,0.4772142219785965
RandomEvaluator(),0.503,0.7639999985694885,0.47843433437171595
RandomEvaluator(),0.504,0.765999972820282,0.48030389181735345
RandomEvaluator(),0.505,0.765999972820282,0.4804164922249731
RandomEvaluator(),0.506,0.7699999809265137,0.4807867590360776
RandomEvaluator(),0.507,0.7699999809265137,0.48118996782657064
RandomEvaluator(),0.508,0.7699999809265137,0.48257756694218096
RandomEvaluator(),0.509,0.7580000162124634,0.48429138677512185
RandomEvaluator(),0.51,0.7580000162124634,0.48609050503338636
RandomEvaluator(),0.511,0.7559999823570251,0.4866664677447469
RandomEvaluator(),0.512,0.7599999904632568,0.4866863599505725
RandomEvaluator(),0.513,0.7599999904632568,0.4906308114504554
RandomEvaluator(),0.514,0.7620000243186951,0.49161902086150855
RandomEvaluator(),0.515,0.7680000066757202,0.49180720620792284
RandomEvaluator(),0.516,0.7680000066757202,0.4921143513832479
RandomEvaluator(),0.517,0.7720000147819519,0.49305026595689894
RandomEvaluator(),0.518,0.7760000228881836,0.4939073163231174
RandomEvaluator(),0.519,0.7760000228881836,0.4956434894576946
RandomEvaluator(),0.52,0.7760000228881836,0.49701664100582654
RandomEvaluator(),0.521,0.7739999890327454,0.49814390107102274
RandomEvaluator(),0.522,0.7720000147819519,0.4999891036938084
RandomEvaluator(),0.523,0.7720000147819519,0.5019859178521436
RandomEvaluator(),0.524,0.7699999809265137,0.5022567574322352
RandomEvaluator(),0.525,0.7699999809265137,0.5026857185655664
RandomEvaluator(),0.526,0.7680000066757202,0.5034236253218928
RandomEvaluator(),0.527,0.7680000066757202,0.5035786246744733
RandomEvaluator(),0.528,0.7639999985694885,0.503689084285679
RandomEvaluator(),0.529,0.7639999985694885,0.5050431075208955
RandomEvaluator(),0.53,0.7639999985694885,0.507617294288301
RandomEvaluator(),0.531,0.7639999985694885,0.5077130254937177
RandomEvaluator(),0.532,0.7639999985694885,0.5093209781959893
RandomEvaluator(),0.533,0.7639999985694885,0.5101069851633524
RandomEvaluator(),0.534,0.7519999742507935,0.5109277920853152
RandomEvaluator(),0.535,0.75,0.5130876730248729
RandomEvaluator(),0.536,0.75,0.513543587597425
RandomEvaluator(),0.537,0.7540000081062317,0.5150254369910444
RandomEvaluator(),0.538,0.75,0.5153493595170013
RandomEvaluator(),0.539,0.7540000081062317,0.5162405375310612
RandomEvaluator(),0.54,0.7540000081062317,0.5165545204104846
RandomEvaluator(),0.541,0.7559999823570251,0.5178115019068209
RandomEvaluator(),0.542,0.7480000257492065,0.5180934175399738
RandomEvaluator(),0.543,0.75,0.5190530710122456
RandomEvaluator(),0.544,0.7519999742507935,0.5201386453332377
RandomEvaluator(),0.545,0.75,0.5203704305901852
RandomEvaluator(),0.546,0.75,0.5207977249121433
RandomEvaluator(),0.547,0.7519999742507935,0.521021739192705
RandomEvaluator(),0.548,0.7540000081062317,0.5213890110071716
RandomEvaluator(),0.549,0.7580000162124634,0.5216213895212742
RandomEvaluator(),0.55,0.7559999823570251,0.5227231612394282
RandomEvaluator(),0.551,0.7540000081062317,0.5229845489782831
RandomEvaluator(),0.552,0.7580000162124634,0.5231153097354322
RandomEvaluator(),0.553,0.75,0.523359215954892
RandomEvaluator(),0.554,0.75,0.5242409353795474
RandomEvaluator(),0.555,0.7540000081062317,0.5245941358634144
RandomEvaluator(),0.556,0.7540000081062317,0.525443101094865
RandomEvaluator(),0.557,0.7540000081062317,0.5268295338252259
RandomEvaluator(),0.558,0.7559999823570251,0.528103453880666
RandomEvaluator(),0.559,0.7620000243186951,0.5285946947098191
RandomEvaluator(),0.56,0.7620000243186951,0.5290771528985121
RandomEvaluator(),0.561,0.7680000066757202,0.5299111372013693
RandomEvaluator(),0.562,0.7639999985694885,0.5303404227453508
RandomEvaluator(),0.563,0.7639999985694885,0.5330735767664465
RandomEvaluator(),0.564,0.7639999985694885,0.533249459004998
RandomEvaluator(),0.565,0.7620000243186951,0.5332623351418789
RandomEvaluator(),0.566,0.7620000243186951,0.5347293574098448
RandomEvaluator(),0.567,0.7620000243186951,0.5359309211389153
RandomEvaluator(),0.568,0.7599999904632568,0.5364395380559474
RandomEvaluator(),0.569,0.7599999904632568,0.5371098693265398
RandomEvaluator(),0.57,0.7599999904632568,0.5393482195895838
RandomEvaluator(),0.571,0.7559999823570251,0.5401520586165037
RandomEvaluator(),0.572,0.7559999823570251,0.5414946286289961
RandomEvaluator(),0.573,0.7559999823570251,0.5442162814674124
RandomEvaluator(),0.574,0.7540000081062317,0.5447148306354554
RandomEvaluator(),0.575,0.7540000081062317,0.5469003145878663
RandomEvaluator(),0.576,0.7620000243186951,0.5469504608667396
RandomEvaluator(),0.577,0.7620000243186951,0.5470375927586448
RandomEvaluator(),0.578,0.7580000162124634,0.5470537949094921
RandomEvaluator(),0.579,0.7559999823570251,0.5474948807619376
RandomEvaluator(),0.58,0.7559999823570251,0.5489054585878663
RandomEvaluator(),0.581,0.7580000162124634,0.5520697942648566
RandomEvaluator(),0.582,0.7599999904632568,0.5546773565741969
RandomEvaluator(),0.583,0.7559999823570251,0.5546875776964963
RandomEvaluator(),0.584,0.7559999823570251,0.5550112675722545
RandomEvaluator(),0.585,0.7540000081062317,0.5551145658595812
RandomEvaluator(),0.586,0.7580000162124634,0.5556763722231437
RandomEvaluator(),0.587,0.7620000243186951,0.5559774826962366
RandomEvaluator(),0.588,0.7620000243186951,0.5560278089891307
RandomEvaluator(),0.589,0.7639999985694885,0.5569407114741254
RandomEvaluator(),0.59,0.7620000243186951,0.557257805428447
RandomEvaluator(),0.591,0.7620000243186951,0.5598921693072898
RandomEvaluator(),0.592,0.7639999985694885,0.5605333964499621
RandomEvaluator(),0.593,0.7599999904632568,0.5616629759102482
RandomEvaluator(),0.594,0.7620000243186951,0.5620778898666202
RandomEvaluator(),0.595,0.7620000243186951,0.563202955663801
RandomEvaluator(),0.596,0.7699999809265137,0.5634249149436469
RandomEvaluator(),0.597,0.7699999809265137,0.5669264935494286
RandomEvaluator(),0.598,0.765999972820282,0.567748645122876
RandomEvaluator(),0.599,0.7639999985694885,0.5702151106636161
RandomEvaluator(),0.6,0.765999972820282,0.5702407341908166
RandomEvaluator(),0.601,0.7639999985694885,0.5706583192377496
RandomEvaluator(),0.602,0.7639999985694885,0.5724365672254389
RandomEvaluator(),0.603,0.7639999985694885,0.5759292094649004
RandomEvaluator(),0.604,0.765999972820282,0.5769305793308023
RandomEvaluator(),0.605,0.7739999890327454,0.5781399620801307
RandomEvaluator(),0.606,0.7760000228881836,0.5798083534865904
RandomEvaluator(),0.607,0.7720000147819519,0.5811473729809316
RandomEvaluator(),0.608,0.7720000147819519,0.5812097509500797
RandomEvaluator(),0.609,0.7760000228881836,0.5835387387240212
RandomEvaluator(),0.61,0.7799999713897705,0.5841986801303795
RandomEvaluator(),0.611,0.7760000228881836,0.5843704338956313
RandomEvaluator(),0.612,0.7739999890327454,0.5868232865445467
RandomEvaluator(),0.613,0.7720000147819519,0.5899570613189763
RandomEvaluator(),0.614,0.7699999809265137,0.5924070928729548
RandomEvaluator(),0.615,0.7720000147819519,0.5929883813789648
RandomEvaluator(),0.616,0.7720000147819519,0.5941699642052064
RandomEvaluator(),0.617,0.7699999809265137,0.5990118309373627
RandomEvaluator(),0.618,0.7699999809265137,0.5994415686089422
RandomEvaluator(),0.619,0.7720000147819519,0.5997609494877372
RandomEvaluator(),0.62,0.7720000147819519,0.6006111204322574
RandomEvaluator(),0.621,0.7720000147819519,0.6019801711730653
RandomEvaluator(),0.622,0.765999972820282,0.6038871385435097
RandomEvaluator(),0.623,0.7680000066757202,0.6041296451672535
RandomEvaluator(),0.624,0.7680000066757202,0.604478656049376
RandomEvaluator(),0.625,0.7720000147819519,0.6046195272041263
RandomEvaluator(),0.626,0.7699999809265137,0.6046287002451445
RandomEvaluator(),0.627,0.7699999809265137,0.604808759033687
RandomEvaluator(),0.628,0.7739999890327454,0.6057517552153562
RandomEvaluator(),0.629,0.7739999890327454,0.6069539133865598
RandomEvaluator(),0.63,0.7699999809265137,0.6072154403132837
RandomEvaluator(),0.631,0.777999997138977,0.6090972743205985
RandomEvaluator(),0.632,0.7720000147819519,0.6091780920213561
RandomEvaluator(),0.633,0.7720000147819519,0.6095929162137406
RandomEvaluator(),0.634,0.7739999890327454,0.6098855131610231
RandomEvaluator(),0.635,0.7760000228881836,0.6099531189080792
RandomEvaluator(),0.636,0.7739999890327454,0.6104589983625061
RandomEvaluator(),0.637,0.7760000228881836,0.6118535502338363
RandomEvaluator(),0.638,0.7760000228881836,0.6124962437892748
RandomEvaluator(),0.639,0.7820000052452087,0.6126035368928404
RandomEvaluator(),0.64,0.7820000052452087,0.6134425780458949
RandomEvaluator(),0.641,0.7860000133514404,0.6135265544035574
RandomEvaluator(),0.642,0.7860000133514404,0.6152111657898696
RandomEvaluator(),0.643,0.7799999713897705,0.615686417275445
RandomEvaluator(),0.644,0.7900000214576721,0.617735522571922
RandomEvaluator(),0.645,0.7760000228881836,0.6191383493795574
RandomEvaluator(),0.646,0.7760000228881836,0.6195811603763387
RandomEvaluator(),0.647,0.777999997138977,0.6214270957475748
RandomEvaluator(),0.648,0.7799999713897705,0.6235350518147436
RandomEvaluator(),0.649,0.7760000228881836,0.6238577487683813
RandomEvaluator(),0.65,0.7739999890327454,0.6248869973457829
RandomEvaluator(),0.651,0.7739999890327454,0.6262747796739095
RandomEvaluator(),0.652,0.7739999890327454,0.6263432947690122
RandomEvaluator(),0.653,0.7739999890327454,0.6279116733346132
RandomEvaluator(),0.654,0.7699999809265137,0.6292325698507432
RandomEvaluator(),0.655,0.7699999809265137,0.6298312542779383
RandomEvaluator(),0.656,0.7680000066757202,0.6314662851259892
RandomEvaluator(),0.657,0.7699999809265137,0.6317196678503215
RandomEvaluator(),0.658,0.7699999809265137,0.6340043283884598
RandomEvaluator(),0.659,0.7699999809265137,0.6347013320847315
RandomEvaluator(),0.66,0.7699999809265137,0.636183064348601
RandomEvaluator(),0.661,0.7699999809265137,0.6370555865472798
RandomEvaluator(),0.662,0.7739999890327454,0.6375724667301698
RandomEvaluator(),0.663,0.7739999890327454,0.6385786479064007
RandomEvaluator(),0.664,0.7760000228881836,0.6388063981459878
RandomEvaluator(),0.665,0.7739999890327454,0.6426511981662473
RandomEvaluator(),0.666,0.7699999809265137,0.6444161804569106
RandomEvaluator(),0.667,0.777999997138977,0.6454838429321432
RandomEvaluator(),0.668,0.7739999890327454,0.6467858418954138
RandomEvaluator(),0.669,0.7720000147819519,0.6480564377752959
RandomEvaluator(),0.67,0.7720000147819519,0.6493816424806924
RandomEvaluator(),0.671,0.7720000147819519,0.6495148419494735
RandomEvaluator(),0.672,0.7739999890327454,0.653399116725084
RandomEvaluator(),0.673,0.7799999713897705,0.6543120994961938
RandomEvaluator(),0.674,0.7720000147819519,0.6548580202754808
RandomEvaluator(),0.675,0.7720000147819519,0.6553212201951703
RandomEvaluator(),0.676,0.7720000147819519,0.6555991468811877
RandomEvaluator(),0.677,0.7739999890327454,0.6560594594651921
RandomEvaluator(),0.678,0.7760000228881836,0.6572083348536085
RandomEvaluator(),0.679,0.7760000228881836,0.657726087727523
RandomEvaluator(),0.68,0.7739999890327454,0.6582326601438198
RandomEvaluator(),0.681,0.7760000228881836,0.6588442437365672
RandomEvaluator(),0.682,0.777999997138977,0.6597122402324479
RandomEvaluator(),0.683,0.777999997138977,0.6599751116264584
RandomEvaluator(),0.684,0.7739999890327454,0.6605075957032972
RandomEvaluator(),0.685,0.7739999890327454,0.6608076982987486
RandomEvaluator(),0.686,0.7760000228881836,0.6615292576386635
RandomEvaluator(),0.687,0.7720000147819519,0.6639078005600768
RandomEvaluator(),0.688,0.7739999890327454,0.6663411213175545
RandomEvaluator(),0.689,0.7720000147819519,0.667259766159123
RandomEvaluator(),0.69,0.7720000147819519,0.6685448476367704
RandomEvaluator(),0.691,0.7720000147819519,0.6686302662164386
RandomEvaluator(),0.692,0.7699999809265137,0.6686723565733054
RandomEvaluator(),0.693,0.7639999985694885,0.6690483723359117
RandomEvaluator(),0.694,0.7620000243186951,0.6700181004443312
RandomEvaluator(),0.695,0.7620000243186951,0.6715997343709948
RandomEvaluator(),0.696,0.7620000243186951,0.6739183918206171
RandomEvaluator(),0.697,0.7620000243186951,0.6747890792867652
RandomEvaluator(),0.698,0.7620000243186951,0.679011355674605
RandomEvaluator(),0.699,0.765999972820282,0.6798491991156272
RandomEvaluator(),0.7,0.765999972820282,0.6799894825777921
RandomEvaluator(),0.701,0.7699999809265137,0.6835970417470558
RandomEvaluator(),0.702,0.7680000066757202,0.684290652080748
RandomEvaluator(),0.703,0.7699999809265137,0.6843208936091486
RandomEvaluator(),0.704,0.7699999809265137,0.6855518036020298
RandomEvaluator(),0.705,0.7720000147819519,0.6857658616641396
RandomEvaluator(),0.706,0.7720000147819519,0.6860795015125819
RandomEvaluator(),0.707,0.7720000147819519,0.6866269195875938
RandomEvaluator(),0.708,0.7720000147819519,0.687089594930784
RandomEvaluator(),0.709,0.7620000243186951,0.6874779294000625
RandomEvaluator(),0.71,0.7639999985694885,0.6878018305196946
RandomEvaluator(),0.711,0.7620000243186951,0.6885275895628654
RandomEvaluator(),0.712,0.765999972820282,0.688838682451678
RandomEvaluator(),0.713,0.765999972820282,0.6889125493301754
RandomEvaluator(),0.714,0.7620000243186951,0.6900801630701495
RandomEvaluator(),0.715,0.7620000243186951,0.692035719508941
RandomEvaluator(),0.716,0.7599999904632568,0.6934623656527936
RandomEvaluator(),0.717,0.7620000243186951,0.6935206058381568
RandomEvaluator(),0.718,0.7599999904632568,0.6939758560868313
RandomEvaluator(),0.719,0.7599999904632568,0.6947131985946488
RandomEvaluator(),0.72,0.7540000081062317,0.6951405704533558
RandomEvaluator(),0.721,0.7559999823570251,0.695644115778333
RandomEvaluator(),0.722,0.7519999742507935,0.6971232653133472
RandomEvaluator(),0.723,0.7540000081062317,0.698510013533244
RandomEvaluator(),0.724,0.7540000081062317,0.6986942541178942
RandomEvaluator(),0.725,0.7540000081062317,0.6991329337491506
RandomEvaluator(),0.726,0.75,0.7012236383431104
RandomEvaluator(),0.727,0.7480000257492065,0.7020384994137664
RandomEvaluator(),0.728,0.7580000162124634,0.7020435555844624
RandomEvaluator(),0.729,0.7620000243186951,0.7036721683617614
RandomEvaluator(),0.73,0.7620000243186951,0.7037069995507355
RandomEvaluator(),0.731,0.7620000243186951,0.7043716595494302
